"k" "c" "SR"
0.1 0.825 0.594146662623841
0.105 0.825 0.598451552947323
0.11 0.825 0.602690522462611
0.115 0.825 0.606865282358562
0.12 0.825 0.61097833320015
0.125 0.825 0.615032535689923
0.13 0.825 0.61903071586391
0.135 0.825 0.622975382860322
0.14 0.825 0.626868590327322
0.145 0.825 0.630711926151786
0.15 0.825 0.634506587198218
0.155 0.825 0.638253490515088
0.16 0.825 0.641953383404198
0.165 0.825 0.645606931561843
0.17 0.825 0.649214779207927
0.175 0.825 0.652777584231994
0.18 0.825 0.656296035048404
0.185 0.825 0.659770855916077
0.19 0.825 0.663202805918472
0.195 0.825 0.666592674969541
0.2 0.825 0.669941278747985
0.205 0.825 0.673249453507955
0.21 0.825 0.676518051177782
0.215 0.825 0.679747934892244
0.22 0.825 0.682939974986575
0.225 0.825 0.686095045434906
0.23 0.825 0.689214020701059
0.235 0.825 0.692297772966633
0.24 0.825 0.695347169702308
0.245 0.825 0.69836307155042
0.25 0.825 0.701346330489201
0.255 0.825 0.704297788251352
0.26 0.825 0.707218274971799
0.265 0.825 0.71010860804151
0.27 0.825 0.712969591146188
0.275 0.825 0.715802013470432
0.28 0.825 0.71860664904965
0.285 0.825 0.721384256253573
0.29 0.825 0.72413557738667
0.295 0.825 0.72686133839211
0.3 0.825 0.729562248647188
0.305 0.825 0.732239000839229
0.31 0.825 0.734892270912113
0.315 0.825 0.737522718074462
0.32 0.825 0.740130984861473
0.325 0.825 0.742717697243155
0.33 0.825 0.745283464772495
0.335 0.825 0.747828880767718
0.34 0.825 0.750354522523456
0.345 0.825 0.752860951546157
0.35 0.825 0.755348713809584
0.355 0.825 0.757818340026714
0.36 0.825 0.760270345934729
0.365 0.825 0.762705232590176
0.37 0.825 0.765123486671706
0.375 0.825 0.767525580788078
0.38 0.825 0.769911973789394
0.385 0.825 0.772283111079768
0.39 0.825 0.774639424929807
0.395 0.825 0.776981334787536
0.4 0.825 0.779309247586475
0.405 0.825 0.781623558049809
0.41 0.825 0.783924648989633
0.415 0.825 0.786212891600431
0.42 0.825 0.788488645746008
0.425 0.825 0.790752260239162
0.43 0.825 0.793004073113481
0.435 0.825 0.795244411886682
0.44 0.825 0.797473593814939
0.445 0.825 0.799691926137699
0.45 0.825 0.801899706312495
0.455 0.825 0.804097222239255
0.46 0.825 0.806284752473618
0.465 0.825 0.808462566428747
0.47 0.825 0.810630924565095
0.475 0.825 0.812790078567542
0.48 0.825 0.814940271509262
0.485 0.825 0.817081738001613
0.49 0.825 0.819214704329241
0.495 0.825 0.821339388569514
0.5 0.825 0.823456000695231
0.005 0.83 0.500597398137086
0.01 0.83 0.506999761773714
0.015 0.83 0.512927220724934
0.02 0.83 0.518208093840521
0.025 0.83 0.523300738212564
0.03 0.83 0.528310644372872
0.035 0.83 0.533271876349303
0.04 0.83 0.538197519410187
0.045 0.83 0.543092592413639
0.05 0.83 0.54795832103548
0.055 0.83 0.55279381857579
0.06 0.83 0.55759684275554
0.065 0.83 0.56236419174584
0.07 0.83 0.567091964197271
0.075 0.83 0.571775787466076
0.08 0.83 0.5764110669549
0.085 0.83 0.580993279573549
0.09 0.83 0.585518308454335
0.095 0.83 0.589982789489258
0.1 0.83 0.594384416296152
0.105 0.83 0.598722137865908
0.11 0.83 0.602996192400536
0.115 0.83 0.607207955246233
0.12 0.83 0.611359629189851
0.125 0.83 0.615453851156432
0.13 0.83 0.619493309265774
0.135 0.83 0.623480449710683
0.14 0.83 0.627417313424208
0.145 0.83 0.631305498315347
0.15 0.83 0.635146212120419
0.155 0.83 0.638940370823365
0.16 0.83 0.642688704362646
0.165 0.83 0.646391846021033
0.17 0.83 0.650050396379774
0.175 0.83 0.653664962673631
0.18 0.83 0.657236179116044
0.185 0.83 0.660764714642305
0.19 0.83 0.664251273396388
0.195 0.83 0.667696591597344
0.2 0.83 0.671101432936998
0.205 0.83 0.674466583631798
0.21 0.83 0.677792847643998
0.215 0.83 0.681081042272267
0.22 0.83 0.684331994166572
0.225 0.83 0.687546535762795
0.23 0.83 0.690725502111609
0.235 0.83 0.693869728070541
0.24 0.83 0.696980045828031
0.245 0.83 0.700057282729877
0.25 0.83 0.703102259380423
0.255 0.83 0.70611578799288
0.26 0.83 0.709098670965072
0.265 0.83 0.712051699658741
0.27 0.83 0.714975653362271
0.275 0.83 0.717871298418315
0.28 0.83 0.720739387499351
0.285 0.83 0.723580659015607
0.29 0.83 0.726395836641164
0.295 0.83 0.729185628945263
0.3 0.83 0.731950729117038
0.305 0.83 0.73469181477294
0.31 0.83 0.737409547837139
0.315 0.83 0.740104574486087
0.32 0.83 0.74277752514928
0.325 0.83 0.745429014559021
0.33 0.83 0.748059641842703
0.335 0.83 0.75066999065177
0.34 0.83 0.753260629322104
0.345 0.83 0.755832111061121
0.35 0.83 0.75838497415735
0.355 0.83 0.760919742208713
0.36 0.83 0.763436924366094
0.365 0.83 0.765937015589202
0.37 0.83 0.768420496911988
0.375 0.83 0.770887835715224
0.38 0.83 0.773339486004077
0.385 0.83 0.77577588868877
0.39 0.83 0.778197471866601
0.395 0.83 0.780604651103803
0.4 0.83 0.782997829715877
0.405 0.83 0.785377399045161
0.41 0.83 0.787743738734557
0.415 0.83 0.790097216996397
0.42 0.83 0.792438190875563
0.425 0.83 0.794767006506027
0.43 0.83 0.797083999360042
0.435 0.83 0.799389494489265
0.44 0.83 0.801683806757129
0.445 0.83 0.803967241061803
0.45 0.83 0.806240092549058
0.455 0.83 0.808502646814417
0.46 0.83 0.810755180093857
0.465 0.83 0.812997959442389
0.47 0.83 0.815231242899711
0.475 0.83 0.817455279642128
0.48 0.83 0.81967031011979
0.485 0.83 0.821876566178257
0.49 0.83 0.824074271163196
0.495 0.83 0.826263640006924
0.5 0.83 0.828444879295287
0.005 0.835 0.500665010468093
0.01 0.835 0.507166866025899
0.015 0.835 0.513016125764224
0.02 0.835 0.51827153084101
0.025 0.835 0.523354047887852
0.03 0.835 0.528359955558549
0.035 0.835 0.533320460046507
0.04 0.835 0.538247572280732
0.045 0.835 0.54314589109884
0.05 0.835 0.548016516770588
0.055 0.835 0.552858594052207
0.06 0.835 0.557670007089133
0.065 0.835 0.562447741389448
0.07 0.835 0.567188118808387
0.075 0.835 0.571887001286571
0.08 0.835 0.576540012621811
0.085 0.835 0.581142801080877
0.09 0.835 0.585691343138603
0.095 0.835 0.59018226517334
0.1 0.835 0.594613137665254
0.105 0.835 0.598982682730937
0.11 0.835 0.603290839889243
0.115 0.835 0.607538661631962
0.12 0.835 0.611728054091539
0.125 0.835 0.615861422259218
0.13 0.835 0.619941303971874
0.135 0.835 0.623970071160182
0.14 0.835 0.627949745275846
0.145 0.835 0.63188193304647
0.15 0.835 0.635767856448338
0.155 0.835 0.639608436418972
0.16 0.835 0.643404392332414
0.165 0.835 0.647156331358748
0.17 0.835 0.650864815644042
0.175 0.835 0.65453040578042
0.18 0.835 0.658153684771254
0.185 0.835 0.661735268442685
0.19 0.835 0.665275807654166
0.195 0.835 0.668775986180864
0.2 0.835 0.672236516673796
0.205 0.835 0.675658136012619
0.21 0.835 0.679041600686301
0.215 0.835 0.682387682467397
0.22 0.835 0.685697164467581
0.225 0.835 0.688970837585558
0.23 0.835 0.692209497329661
0.235 0.835 0.695413940988439
0.24 0.835 0.698584965121061
0.245 0.835 0.701723363340255
0.25 0.835 0.704829924362152
0.255 0.835 0.707905430299108
0.26 0.835 0.710950655173295
0.265 0.835 0.713966363630469
0.27 0.835 0.716953309834864
0.275 0.835 0.719912236527638
0.28 0.835 0.722843874232655
0.285 0.835 0.725748940594727
0.29 0.835 0.728628139836643
0.295 0.835 0.731482162322463
0.3 0.835 0.734311684215651
0.305 0.835 0.737117367221583
0.31 0.835 0.73989985840494
0.315 0.835 0.742659790073321
0.32 0.835 0.745397779719226
0.325 0.835 0.74811443001328
0.33 0.835 0.750810328842251
0.335 0.835 0.75348604938603
0.34 0.835 0.756142150228296
0.345 0.835 0.758779175496123
0.35 0.835 0.761397655024241
0.355 0.835 0.763998104540097
0.36 0.835 0.766581025866246
0.365 0.835 0.769146907136955
0.37 0.835 0.771696223026225
0.375 0.835 0.774229434984706
0.38 0.835 0.776746991483252
0.385 0.835 0.779249328261088
0.39 0.835 0.781736868576747
0.395 0.835 0.784210023460161
0.4 0.835 0.78666919196438
0.405 0.835 0.789114761415612
0.41 0.835 0.791547107660321
0.415 0.835 0.79396659530829
0.42 0.835 0.796373577970582
0.425 0.835 0.798768398491452
0.43 0.835 0.801151389173286
0.435 0.835 0.803522871993683
0.44 0.835 0.805883158813844
0.445 0.835 0.808232551577415
0.45 0.835 0.810571342498922
0.455 0.835 0.81289981424095
0.46 0.835 0.815218240079116
0.465 0.835 0.817526884053893
0.47 0.835 0.819826001108205
0.475 0.835 0.822115837209648
0.48 0.835 0.824396629456047
0.485 0.835 0.826668606162906
0.49 0.835 0.828931986931113
0.495 0.835 0.831186982693047
0.5 0.835 0.833433795734938
0.005 0.84 0.500740033140654
0.01 0.84 0.507323303192581
0.015 0.84 0.513099640813802
0.02 0.84 0.518331615536469
0.025 0.84 0.523404818314401
0.03 0.84 0.528407093202919
0.035 0.84 0.533367022265418
0.04 0.84 0.538295627399233
0.045 0.84 0.543197121413493
0.05 0.84 0.54807249155286
0.055 0.84 0.552920915821978
0.06 0.84 0.557740400948508
0.065 0.84 0.562528113188766
0.07 0.84 0.567280590590556
0.075 0.84 0.571993924595581
0.08 0.84 0.576663956733707
0.085 0.84 0.581286512726091
0.09 0.84 0.585857676783077
0.095 0.84 0.590374088334712
0.1 0.84 0.594833223017357
0.105 0.84 0.599233605394089
0.11 0.84 0.603574900841044
0.115 0.84 0.607857853867502
0.12 0.84 0.612084077170613
0.125 0.84 0.616255737103966
0.13 0.84 0.620375209142559
0.135 0.84 0.624444778790137
0.14 0.84 0.628466439740034
0.145 0.84 0.632441804769565
0.15 0.84 0.636372112296612
0.155 0.84 0.64025829363597
0.16 0.84 0.644101064307836
0.165 0.84 0.647901011904537
0.17 0.84 0.651658665709505
0.175 0.84 0.655374544058831
0.18 0.84 0.659049182055262
0.185 0.84 0.662683144881346
0.19 0.84 0.666277031963565
0.195 0.84 0.669831476045301
0.2 0.84 0.673347139823996
0.205 0.84 0.676824711674496
0.21 0.84 0.680264901231125
0.215 0.84 0.68366843517281
0.22 0.84 0.687036053339329
0.225 0.84 0.690368505209293
0.23 0.84 0.693666546731578
0.235 0.84 0.696930937488503
0.24 0.84 0.700162438165757
0.245 0.84 0.703361808304182
0.25 0.84 0.706529804309753
0.255 0.84 0.709667177699561
0.26 0.84 0.712774673563058
0.265 0.84 0.715853029219292
0.27 0.84 0.718902973052179
0.275 0.84 0.721925223507222
0.28 0.84 0.724920488234268
0.285 0.84 0.727889463362133
0.29 0.84 0.730832832891991
0.295 0.84 0.733751268197505
0.3 0.84 0.736645427620648
0.305 0.84 0.739515956153093
0.31 0.84 0.742363485193921
0.315 0.84 0.745188632375176
0.32 0.84 0.747992001447569
0.325 0.84 0.750774182219304
0.33 0.84 0.753535750541647
0.335 0.84 0.756277268335421
0.34 0.84 0.758999283653207
0.345 0.84 0.761702330772431
0.35 0.84 0.764386930315068
0.355 0.84 0.767053589390033
0.36 0.84 0.769702801754739
0.365 0.84 0.772335047992632
0.37 0.84 0.774950795703808
0.375 0.84 0.777550499706128
0.38 0.84 0.780134602244454
0.385 0.84 0.782703533205878
0.39 0.84 0.785257710339015
0.395 0.84 0.787797539475591
0.4 0.84 0.790323414752718
0.405 0.84 0.792835718834391
0.41 0.84 0.79533482313084
0.415 0.84 0.797821088014478
0.42 0.84 0.800294863031256
0.425 0.84 0.802756487106302
0.43 0.84 0.805206288742761
0.435 0.84 0.807644586212784
0.44 0.84 0.810071687739609
0.445 0.84 0.81248789166969
0.45 0.84 0.814893486633782
0.455 0.84 0.817288751695847
0.46 0.84 0.819673956488578
0.465 0.84 0.82204936133424
0.47 0.84 0.824415217349401
0.475 0.84 0.826771766531985
0.48 0.84 0.829119241828868
0.485 0.84 0.831457867182021
0.49 0.84 0.833787857550937
0.495 0.84 0.836109418908706
0.5 0.84 0.838422748208751
0.005 0.845 0.500823040676499
0.01 0.845 0.507469700438045
0.015 0.845 0.513178207567385
0.02 0.845 0.518388602944797
0.025 0.845 0.523453230001103
0.03 0.845 0.528452203869009
0.035 0.845 0.533411693754997
0.04 0.845 0.538341809688166
0.045 0.845 0.54324640909948
0.05 0.845 0.548126377166008
0.055 0.845 0.552980926372676
0.06 0.845 0.557808182017185
0.065 0.845 0.562605484459187
0.07 0.845 0.567369580768481
0.075 0.845 0.572096786347876
0.08 0.845 0.576783158880363
0.085 0.845 0.581424706195153
0.09 0.845 0.58601763276249
0.095 0.845 0.590558611667707
0.1 0.845 0.595045050468062
0.105 0.845 0.599475304943085
0.11 0.845 0.603848791582797
0.115 0.845 0.60816596357172
0.12 0.845 0.612428145567016
0.125 0.845 0.616637260281187
0.13 0.845 0.620795509345604
0.135 0.845 0.624905079059192
0.14 0.845 0.628967925642909
0.145 0.845 0.632985663502178
0.15 0.845 0.636959548349795
0.155 0.845 0.640890526514442
0.16 0.845 0.644779316140129
0.165 0.845 0.648626491933653
0.17 0.845 0.65243255623751
0.175 0.845 0.656197989906026
0.18 0.845 0.659923283793513
0.185 0.845 0.66360895517694
0.19 0.845 0.667255554111256
0.195 0.845 0.670863663886592
0.2 0.845 0.674433898475025
0.205 0.845 0.677966898706367
0.21 0.845 0.68146332810033
0.215 0.845 0.684923868792607
0.22 0.845 0.688349217732711
0.225 0.845 0.691740083208665
0.23 0.845 0.695097181701909
0.235 0.845 0.698421235056618
0.24 0.845 0.701712967941895
0.245 0.845 0.70497310558438
0.25 0.845 0.708202371749614
0.255 0.845 0.711401486951656
0.26 0.845 0.714571166871715
0.265 0.845 0.717712120967812
0.27 0.845 0.720825051258682
0.275 0.845 0.72391065126628
0.28 0.845 0.726969605102382
0.285 0.845 0.730002586685777
0.29 0.845 0.73301025907763
0.295 0.845 0.735993273923454
0.3 0.845 0.738952270991115
0.305 0.845 0.741887877795088
0.31 0.845 0.744800709297993
0.315 0.845 0.747691367681195
0.32 0.845 0.75056044217692
0.325 0.845 0.75340850895502
0.33 0.845 0.756236131058076
0.335 0.845 0.759043858379125
0.34 0.845 0.761832227676768
0.345 0.845 0.764601762622899
0.35 0.845 0.767352973878758
0.355 0.845 0.770086359195322
0.36 0.845 0.772802403534514
0.365 0.845 0.775501579207939
0.37 0.845 0.778184346030206
0.375 0.845 0.780851151484171
0.38 0.845 0.783502430895605
0.385 0.845 0.786138607615104
0.39 0.845 0.78876009320517
0.395 0.845 0.791367287630588
0.4 0.845 0.793960579450375
0.405 0.845 0.796540346009706
0.41 0.845 0.799106953630291
0.415 0.845 0.801660757797809
0.42 0.845 0.804202103345048
0.425 0.845 0.806731324629441
0.43 0.845 0.809248745703735
0.435 0.845 0.811754680478516
0.44 0.845 0.814249432875327
0.445 0.845 0.816733296969046
0.45 0.845 0.819206557118173
0.455 0.845 0.821669488081546
0.46 0.845 0.824122355119939
0.465 0.845 0.826565414080807
0.47 0.845 0.82899891146428
0.475 0.845 0.831423084468284
0.48 0.845 0.833838161010377
0.485 0.845 0.836244359723559
0.49 0.845 0.838641889922909
0.495 0.845 0.841030951539408
0.5 0.845 0.84341173501672
0.005 0.85 0.500914568912426
0.01 0.85 0.507606694966432
0.015 0.85 0.513252227359144
0.02 0.85 0.518442725820281
0.025 0.85 0.523499448838392
0.03 0.85 0.528495423041497
0.035 0.85 0.533454595959512
0.04 0.85 0.538386235628259
0.045 0.85 0.543293871764284
0.05 0.85 0.54817829717225
0.055 0.85 0.553038759567292
0.06 0.85 0.55787349867946
0.065 0.85 0.562680022308211
0.07 0.85 0.567455279265356
0.075 0.85 0.572195802991214
0.08 0.85 0.576897864927194
0.085 0.85 0.581557658334656
0.09 0.85 0.586171518695311
0.095 0.85 0.590736171422517
0.1 0.85 0.595248981157858
0.105 0.85 0.59970816294432
0.11 0.85 0.604112910152435
0.115 0.85 0.6084634029565
0.12 0.85 0.61276068558841
0.125 0.85 0.617006434044073
0.13 0.85 0.621202665549165
0.135 0.85 0.625351454084744
0.14 0.85 0.62945470737378
0.145 0.85 0.633514035324477
0.15 0.85 0.637530710276671
0.155 0.85 0.641505697214612
0.16 0.85 0.645439722979579
0.165 0.85 0.649333356140389
0.17 0.85 0.653187078333448
0.175 0.85 0.657001338100595
0.18 0.85 0.660776586068386
0.185 0.85 0.6645132946451
0.19 0.85 0.668211966804247
0.195 0.85 0.67187313813737
0.2 0.85 0.675497375262968
0.205 0.85 0.679085272551721
0.21 0.85 0.68263744826643
0.215 0.85 0.686154540663537
0.22 0.85 0.689637204295
0.225 0.85 0.693086106596501
0.23 0.85 0.696501924780117
0.235 0.85 0.699885343022833
0.24 0.85 0.703237049933243
0.245 0.85 0.706557736276588
0.25 0.85 0.70984809293844
0.255 0.85 0.713108809108214
0.26 0.85 0.716340570664769
0.265 0.85 0.719544058747398
0.27 0.85 0.722719948496572
0.275 0.85 0.725868907949814
0.28 0.85 0.728991597079033
0.285 0.85 0.732088666956625
0.29 0.85 0.735160759038501
0.295 0.85 0.738208504553088
0.3 0.85 0.741232523986159
0.305 0.85 0.744233426652104
0.31 0.85 0.747211810343009
0.315 0.85 0.750168261047558
0.32 0.85 0.753103352732451
0.325 0.85 0.756017647179611
0.33 0.85 0.758911693873004
0.335 0.85 0.761786029929433
0.34 0.85 0.764641180068135
0.345 0.85 0.767477656614446
0.35 0.85 0.770295959533225
0.355 0.85 0.773096576488082
0.36 0.85 0.775879982922805
0.365 0.85 0.778646642161687
0.37 0.85 0.781397005525746
0.375 0.85 0.78413151246207
0.38 0.85 0.786850590683761
0.385 0.85 0.789554656318136
0.39 0.85 0.79224411406106
0.395 0.85 0.794919357335382
0.4 0.85 0.797580768451649
0.405 0.85 0.80022871876934
0.41 0.85 0.802863568856951
0.415 0.85 0.805485668649376
0.42 0.85 0.808095357601034
0.425 0.85 0.81069296483324
0.43 0.85 0.813278809274333
0.435 0.85 0.815853199791021
0.44 0.85 0.818416435309417
0.445 0.85 0.820968804924114
0.45 0.85 0.823510587993569
0.455 0.85 0.826042054219949
0.46 0.85 0.828563463711382
0.465 0.85 0.831075067024362
0.47 0.85 0.833577105183783
0.475 0.85 0.836069809677742
0.48 0.85 0.838553402423849
0.485 0.85 0.841028095703289
0.49 0.85 0.843494092058317
0.495 0.85 0.845951584148095
0.5 0.85 0.848400754556987
0.005 0.855 0.501015085591814
0.01 0.855 0.507734918732893
0.015 0.855 0.513322065296355
0.02 0.855 0.51849419705911
0.025 0.855 0.523543627646444
0.03 0.855 0.528536876277234
0.035 0.855 0.533495841968532
0.04 0.855 0.538429014105357
0.045 0.855 0.543339619680352
0.05 0.855 0.548228367700321
0.055 0.855 0.553094541446716
0.06 0.855 0.557936490856608
0.065 0.855 0.562751884518909
0.07 0.855 0.567537865640843
0.075 0.855 0.572291179458748
0.08 0.855 0.577008308054502
0.085 0.855 0.581685632225314
0.09 0.855 0.58631962753972
0.095 0.855 0.59090708852059
0.1 0.855 0.595445360397376
0.105 0.855 0.599932544637297
0.11 0.855 0.604367637553894
0.115 0.855 0.608750566123915
0.12 0.855 0.613082103991
0.125 0.855 0.617363679486612
0.13 0.855 0.621597116116107
0.135 0.855 0.625784362412348
0.14 0.855 0.629927265444356
0.145 0.855 0.634027422788649
0.15 0.855 0.638086121068136
0.155 0.855 0.642104346351033
0.16 0.855 0.646082839646512
0.165 0.855 0.650022170056757
0.17 0.855 0.653922805002627
0.175 0.855 0.657785166275137
0.18 0.855 0.661609668687412
0.185 0.855 0.665396743145923
0.19 0.855 0.669146848086383
0.195 0.855 0.672860473347572
0.2 0.855 0.676538139716117
0.205 0.855 0.680180396316094
0.21 0.855 0.68378781712619
0.215 0.855 0.687360997297326
0.22 0.855 0.690900549583666
0.225 0.855 0.69440710101184
0.23 0.855 0.697881289825506
0.235 0.855 0.701323762705641
0.24 0.855 0.704735172253528
0.245 0.855 0.708116174719376
0.25 0.855 0.711467427958903
0.255 0.855 0.714789589600759
0.26 0.855 0.718083315408477
0.265 0.855 0.721349257821577
0.27 0.855 0.724588064661316
0.275 0.855 0.727800377987469
0.28 0.855 0.730986833093371
0.285 0.855 0.73414805762728
0.29 0.855 0.737284670828901
0.295 0.855 0.740397282870701
0.3 0.855 0.74348649429434
0.305 0.855 0.746552895533277
0.31 0.855 0.74959706651323
0.315 0.855 0.752619576322836
0.32 0.855 0.755620982947403
0.325 0.855 0.758601833059235
0.33 0.855 0.761562661858501
0.335 0.855 0.764503992959115
0.34 0.855 0.767426338314529
0.345 0.855 0.770330198178771
0.35 0.855 0.773216061098421
0.355 0.855 0.776084403931594
0.36 0.855 0.778935691890286
0.365 0.855 0.781770378602773
0.37 0.855 0.784588906192981
0.375 0.855 0.787391705374006
0.38 0.855 0.79017919555317
0.385 0.855 0.792951784946185
0.39 0.855 0.795709870698173
0.395 0.855 0.798453839009421
0.4 0.855 0.801184065263869
0.405 0.855 0.803900914158455
0.41 0.855 0.806604739831457
0.415 0.855 0.809295885988097
0.42 0.855 0.811974686021636
0.425 0.855 0.814641463128226
0.43 0.855 0.817296530413761
0.435 0.855 0.819940190990896
0.44 0.855 0.822572738064339
0.445 0.855 0.825194455002393
0.45 0.855 0.827805615392569
0.455 0.855 0.830406483078872
0.46 0.855 0.832997312178135
0.465 0.855 0.835578347072426
0.47 0.855 0.838149822374173
0.475 0.855 0.84071196286018
0.48 0.855 0.843264983370119
0.485 0.855 0.845809088664371
0.49 0.855 0.848344473235241
0.495 0.855 0.850871321064523
0.5 0.855 0.853389805319114
0.005 0.86 0.501124955807526
0.01 0.86 0.507854987460197
0.015 0.86 0.513388054001787
0.02 0.86 0.518543211843567
0.025 0.86 0.523585907567953
0.03 0.86 0.528576680251495
0.035 0.86 0.533535537389226
0.04 0.86 0.538470247194293
0.045 0.86 0.543383756529799
